"annotation_id","annotator","answer","created_at","id","instruction_and_answer","label","label_mapping","lead_time","logits","logits_mapped","question","question_and_answer","question_number","sentiment","task","updated_at"
1449,"1","B.","2024-05-22T17:51:32.057137Z",2026,"{'A': 'contradiction', 'B': 'entailment', 'C': 'neutral'}

B.","entailment","{""A"":""contradiction"",""B"":""entailment"",""C"":""neutral""}",1.276,"{""A"":0.9902064800262451,""B"":5.8048095703125,""C"":1.8229255676269531}","{""contradiction"":0.9902064800262451,""entailment"":5.8048095703125,""neutral"":1.8229255676269531}","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Ruth is kinder than Katie."". Hypothesis: ""Ruth and Katie can be compared in terms of how kind they are."". Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ?<|end_of_turn|>GPT4 Correct Assistant:","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Ruth is kinder than Katie."". Hypothesis: ""Ruth and Katie can be compared in terms of how kind they are."". Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ?<|end_of_turn|>GPT4 Correct Assistant:

B.",26,"B","comparative-1","2024-05-22T17:51:32.057158Z"
1450,"1","B.","2024-05-22T17:51:33.606121Z",2027,"{'A': 'contradiction', 'B': 'entailment', 'C': 'neutral'}

B.","entailment","{""A"":""contradiction"",""B"":""entailment"",""C"":""neutral""}",1.41,"{""A"":0.790507435798645,""B"":5.637441158294678,""C"":1.6310431957244873}","{""contradiction"":0.790507435798645,""entailment"":5.637441158294678,""neutral"":1.6310431957244873}","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Patricia is firmer than Kathleen."". Hypothesis: ""Patricia and Kathleen can be compared in terms of how firm they are."". Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ?<|end_of_turn|>GPT4 Correct Assistant:","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Patricia is firmer than Kathleen."". Hypothesis: ""Patricia and Kathleen can be compared in terms of how firm they are."". Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ?<|end_of_turn|>GPT4 Correct Assistant:

B.",27,"B","comparative-1","2024-05-22T17:51:33.606161Z"
1451,"1","A.","2024-05-22T17:51:35.130395Z",2028,"{'A': 'entailment', 'B': 'contradiction', 'C': 'neutral'}

A.","entailment","{""A"":""entailment"",""B"":""contradiction"",""C"":""neutral""}",1.39,"{""A"":4.351353168487549,""B"":2.4206817150115967,""C"":2.579040765762329}","{""entailment"":4.351353168487549,""contradiction"":2.4206817150115967,""neutral"":2.579040765762329}","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Eleanor is poorer than Ralph."". Hypothesis: ""Eleanor and Ralph can be compared in terms of how poor they are."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ?<|end_of_turn|>GPT4 Correct Assistant:","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Eleanor is poorer than Ralph."". Hypothesis: ""Eleanor and Ralph can be compared in terms of how poor they are."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ?<|end_of_turn|>GPT4 Correct Assistant:

A.",28,"A","comparative-1","2024-05-22T17:51:35.130421Z"
1452,"1","A.","2024-05-22T17:51:36.616141Z",2029,"{'A': 'entailment', 'B': 'contradiction', 'C': 'neutral'}

A.","entailment","{""A"":""entailment"",""B"":""contradiction"",""C"":""neutral""}",1.353,"{""A"":4.514724254608154,""B"":1.9526386260986328,""C"":2.1472771167755127}","{""entailment"":4.514724254608154,""contradiction"":1.9526386260986328,""neutral"":2.1472771167755127}","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Colin is sweeter than Frank."". Hypothesis: ""Colin and Frank can be compared in terms of how sweet they are."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ?<|end_of_turn|>GPT4 Correct Assistant:","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Colin is sweeter than Frank."". Hypothesis: ""Colin and Frank can be compared in terms of how sweet they are."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ?<|end_of_turn|>GPT4 Correct Assistant:

A.",29,"A","comparative-1","2024-05-22T17:51:36.616161Z"
1453,"1","A.","2024-05-22T17:51:37.971279Z",2030,"{'A': 'entailment', 'B': 'neutral', 'C': 'contradiction'}

A.","entailment","{""A"":""entailment"",""B"":""neutral"",""C"":""contradiction""}",1.218,"{""A"":5.069860458374023,""B"":3.0288140773773193,""C"":2.5622739791870117}","{""entailment"":5.069860458374023,""neutral"":3.0288140773773193,""contradiction"":2.5622739791870117}","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Helen is more important than Patrick."". Hypothesis: ""Helen and Patrick can be compared in terms of how important they are."". Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ?<|end_of_turn|>GPT4 Correct Assistant:","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Helen is more important than Patrick."". Hypothesis: ""Helen and Patrick can be compared in terms of how important they are."". Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ?<|end_of_turn|>GPT4 Correct Assistant:

A.",30,"A","comparative-1","2024-05-22T17:51:37.971304Z"
1454,"1","A.","2024-05-22T17:51:39.279956Z",2031,"{'A': 'entailment', 'B': 'contradiction', 'C': 'neutral'}

A.","entailment","{""A"":""entailment"",""B"":""contradiction"",""C"":""neutral""}",1.156,"{""A"":4.377612113952637,""B"":2.694570779800415,""C"":2.8057544231414795}","{""entailment"":4.377612113952637,""contradiction"":2.694570779800415,""neutral"":2.8057544231414795}","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Alison is scarier than Evelyn."". Hypothesis: ""Alison and Evelyn can be compared in terms of how scary they are."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ?<|end_of_turn|>GPT4 Correct Assistant:","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Alison is scarier than Evelyn."". Hypothesis: ""Alison and Evelyn can be compared in terms of how scary they are."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ?<|end_of_turn|>GPT4 Correct Assistant:

A.",31,"A","comparative-1","2024-05-22T17:51:39.279986Z"
1455,"1","A.","2024-05-22T17:51:40.576563Z",2032,"{'A': 'entailment', 'B': 'contradiction', 'C': 'neutral'}

A.","entailment","{""A"":""entailment"",""B"":""contradiction"",""C"":""neutral""}",1.164,"{""A"":4.6436896324157715,""B"":1.9127110242843628,""C"":2.358691453933716}","{""entailment"":4.6436896324157715,""contradiction"":1.9127110242843628,""neutral"":2.358691453933716}","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Steven is sharper than Matt."". Hypothesis: ""Steven and Matt can be compared in terms of how sharp they are."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ?<|end_of_turn|>GPT4 Correct Assistant:","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Steven is sharper than Matt."". Hypothesis: ""Steven and Matt can be compared in terms of how sharp they are."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ?<|end_of_turn|>GPT4 Correct Assistant:

A.",32,"A","comparative-1","2024-05-22T17:51:40.576600Z"
1456,"1","C.","2024-05-22T17:51:42.177146Z",2033,"{'A': 'contradiction', 'B': 'neutral', 'C': 'entailment'}

C.","entailment","{""A"":""contradiction"",""B"":""neutral"",""C"":""entailment""}",1.467,"{""A"":2.2423884868621826,""B"":4.194735050201416,""C"":6.011562347412109}","{""contradiction"":2.2423884868621826,""neutral"":4.194735050201416,""entailment"":6.011562347412109}","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Judith is curvier than Marie."". Hypothesis: ""Judith and Marie can be compared in terms of how curvy they are."". Given the premise provided, is the hypothesis: A. contradiction or B. neutral or C. entailment ?<|end_of_turn|>GPT4 Correct Assistant:","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Judith is curvier than Marie."". Hypothesis: ""Judith and Marie can be compared in terms of how curvy they are."". Given the premise provided, is the hypothesis: A. contradiction or B. neutral or C. entailment ?<|end_of_turn|>GPT4 Correct Assistant:

C.",33,"C","comparative-1","2024-05-22T17:51:42.177179Z"
1457,"1","C.","2024-05-22T17:51:43.555235Z",2034,"{'A': 'neutral', 'B': 'contradiction', 'C': 'entailment'}

C.","entailment","{""A"":""neutral"",""B"":""contradiction"",""C"":""entailment""}",1.243,"{""A"":1.039001703262329,""B"":3.857060432434082,""C"":6.096690654754639}","{""neutral"":1.039001703262329,""contradiction"":3.857060432434082,""entailment"":6.096690654754639}","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Angela is nicer than Jim."". Hypothesis: ""Angela and Jim can be compared in terms of how nice they are."". Given the premise provided, is the hypothesis: A. neutral or B. contradiction or C. entailment ?<|end_of_turn|>GPT4 Correct Assistant:","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Angela is nicer than Jim."". Hypothesis: ""Angela and Jim can be compared in terms of how nice they are."". Given the premise provided, is the hypothesis: A. neutral or B. contradiction or C. entailment ?<|end_of_turn|>GPT4 Correct Assistant:

C.",34,"C","comparative-1","2024-05-22T17:51:43.555274Z"
1458,"1","A.","2024-05-22T17:51:44.968479Z",2035,"{'A': 'entailment', 'B': 'contradiction', 'C': 'neutral'}

A.","entailment","{""A"":""entailment"",""B"":""contradiction"",""C"":""neutral""}",1.281,"{""A"":4.369932651519775,""B"":1.9718023538589478,""C"":2.4414143562316895}","{""entailment"":4.369932651519775,""contradiction"":1.9718023538589478,""neutral"":2.4414143562316895}","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Peter is humbler than James."". Hypothesis: ""Peter and James can be compared in terms of how humble they are."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ?<|end_of_turn|>GPT4 Correct Assistant:","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Peter is humbler than James."". Hypothesis: ""Peter and James can be compared in terms of how humble they are."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ?<|end_of_turn|>GPT4 Correct Assistant:

A.",35,"A","comparative-1","2024-05-22T17:51:44.968507Z"
1459,"1","A.","2024-05-22T17:51:46.522517Z",2036,"{'A': 'entailment', 'B': 'neutral', 'C': 'contradiction'}

A.","entailment","{""A"":""entailment"",""B"":""neutral"",""C"":""contradiction""}",1.406,"{""A"":4.781319618225098,""B"":3.138158082962036,""C"":2.1174070835113525}","{""entailment"":4.781319618225098,""neutral"":3.138158082962036,""contradiction"":2.1174070835113525}","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Jean is bitterer than Scott."". Hypothesis: ""Jean and Scott can be compared in terms of how bitter they are."". Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ?<|end_of_turn|>GPT4 Correct Assistant:","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Jean is bitterer than Scott."". Hypothesis: ""Jean and Scott can be compared in terms of how bitter they are."". Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ?<|end_of_turn|>GPT4 Correct Assistant:

A.",36,"A","comparative-1","2024-05-22T17:51:46.522557Z"
