"annotation_id","annotator","answer","created_at","id","instruction_and_answer","lead_time","question","question_and_answer","question_number","sentiment","task","updated_at"
312,"1","The correct answer is C. contradiction.","2024-05-15T17:48:33.764386Z",317,"Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ? 
 Answer: 

The correct answer is C. contradiction.",3.912,"Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the cars are grey in colour."". Hypothesis: ""Some of the cars are grey in colour."". Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ? 
 Answer: ","Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the cars are grey in colour."". Hypothesis: ""Some of the cars are grey in colour."". Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ? 
 Answer: 

The correct answer is C. contradiction.",16,"C","quantifier-1","2024-05-15T17:48:33.764409Z"
313,"1","B","2024-05-15T17:48:36.493322Z",318,"Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ? 
 Answer: 

B",3.1950000000000003,"Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the coins are red in colour."". Hypothesis: ""Some of the coins are red in colour."". Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ? 
 Answer: ","Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the coins are red in colour."". Hypothesis: ""Some of the coins are red in colour."". Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ? 
 Answer: 

B",17,"B","quantifier-1","2024-05-15T17:48:36.493350Z"
314,"1","B","2024-05-15T17:48:37.172217Z",319,"Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ? 
 Answer: 

B",3.26,"Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the toothbrushes are blue in colour."". Hypothesis: ""Some of the toothbrushes are blue in colour."". Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ? 
 Answer: ","Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the toothbrushes are blue in colour."". Hypothesis: ""Some of the toothbrushes are blue in colour."". Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ? 
 Answer: 

B",18,"B","quantifier-1","2024-05-15T17:48:37.172238Z"
315,"1","The correct answer is A. contradiction.","2024-05-15T17:48:47.478687Z",320,"Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ? 
 Answer: 

The correct answer is A. contradiction.",8.431999999999999,"Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the cars are maroon in colour."". Hypothesis: ""Some of the cars are maroon in colour."". Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ? 
 Answer: ","Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the cars are maroon in colour."". Hypothesis: ""Some of the cars are maroon in colour."". Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ? 
 Answer: 

The correct answer is A. contradiction.",19,"A","quantifier-1","2024-05-15T17:48:47.478709Z"
316,"1","The correct answer is C. contradiction.","2024-05-15T17:48:49.800312Z",321,"Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ? 
 Answer: 

The correct answer is C. contradiction.",4.994,"Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the players are crimson in colour."". Hypothesis: ""Some of the players are crimson in colour."". Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ? 
 Answer: ","Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the players are crimson in colour."". Hypothesis: ""Some of the players are crimson in colour."". Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ? 
 Answer: 

The correct answer is C. contradiction.",20,"C","quantifier-1","2024-05-15T17:48:49.800338Z"
317,"1","C","2024-05-15T17:48:54.510987Z",322,"Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ? 
 Answer: 

C",4.897,"Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the rubbers are black in colour."". Hypothesis: ""Some of the rubbers are black in colour."". Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ? 
 Answer: ","Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the rubbers are black in colour."". Hypothesis: ""Some of the rubbers are black in colour."". Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ? 
 Answer: 

C",21,"C","quantifier-1","2024-05-15T17:48:54.511007Z"
318,"1","The correct answer is A. contradiction.","2024-05-15T17:48:58.106310Z",323,"Given the premise provided, is the hypothesis: A. contradiction or B. neutral or C. entailment ? 
 Answer: 

The correct answer is A. contradiction.",4.58,"Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the laptops are pink in colour."". Hypothesis: ""Some of the laptops are pink in colour."". Given the premise provided, is the hypothesis: A. contradiction or B. neutral or C. entailment ? 
 Answer: ","Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the laptops are pink in colour."". Hypothesis: ""Some of the laptops are pink in colour."". Given the premise provided, is the hypothesis: A. contradiction or B. neutral or C. entailment ? 
 Answer: 

The correct answer is A. contradiction.",22,"A","quantifier-1","2024-05-15T17:48:58.106333Z"
319,"1","C","2024-05-15T17:48:59.227984Z",324,"Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ? 
 Answer: 

C",3.481,"Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the pens are pink in colour."". Hypothesis: ""Some of the pens are pink in colour."". Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ? 
 Answer: ","Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the pens are pink in colour."". Hypothesis: ""Some of the pens are pink in colour."". Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ? 
 Answer: 

C",23,"C","quantifier-1","2024-05-15T17:48:59.228005Z"
320,"1","B.","2024-05-15T17:49:02.224296Z",325,"Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ? 
 Answer: 

B.",4.059,"Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the clips are purple in colour."". Hypothesis: ""Some of the clips are purple in colour."". Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ? 
 Answer: ","Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the clips are purple in colour."". Hypothesis: ""Some of the clips are purple in colour."". Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ? 
 Answer: 

B.",24,"B","quantifier-1","2024-05-15T17:49:02.224321Z"
321,"1","The correct answer is A. contradiction.","2024-05-15T17:49:05.383518Z",326,"Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ? 
 Answer: 

The correct answer is A. contradiction.",4.384,"Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the purses are pink in colour."". Hypothesis: ""Some of the purses are pink in colour."". Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ? 
 Answer: ","Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the purses are pink in colour."". Hypothesis: ""Some of the purses are pink in colour."". Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ? 
 Answer: 

The correct answer is A. contradiction.",25,"A","quantifier-1","2024-05-15T17:49:05.383539Z"
